category,Title,Author,ReviewID,Overall,Content,Date,polarity
cameras,Size - Shape - Function is just ok,Boise Nelson,R364Q3DZ5IC4S5,3,"I got this as our family does lots of active outdoor adventures together (rafting, snow skiing, boating, mtn biking, hiking, camping, etc.). I felt this product would offer solid solution in price/size/toughness for us. I was not expecting DSLR quality photos but did expect better pic quality then we are getting. It is very touchy leaving minimal room for error on taking photos and that you must really slow down on getting the 'hold button half way down' before taking photo. This does help on static photos but action photos are often blurry, even when using the 'Sports' setting. I am finding the best method is to put into continuous mode and hope that 1 out of the 20 or so that get exposed turn out. Somewhat disappointed here.Other then that I love everything else, the size, waterproof, etc. In fact the kids take photos frequently in the pool and this function has surprisingly been better then expected. Overall if you want 'decent' photos on a camera that is easy to carry around then this one works for you.","October 1, 2013",1
cameras,"Great for snorkeling video, outdoors, so-so still picture quality",Chris Ukes,R1WOY0TKIE3LIL,3,"If based on snorkeling, water parks, and underwater pool shots/video, I'd give it Five Stars.But the image sensor has difficulty with dynamic range and sharp focus in still images...in short, no better than an average smart phone, precisely because it has a cellphone sensor and lens system... 1-Star, inconsistent image quality. Adjusting the exposure down on-camera or using a neutral density filter w/ the filter attachment helps, but isn't foolproof either. The new AW110 update has the same sensor and lens, so CAVEAT EMPTOR.The GPS feature also gets 5-stars and is the best of all current manufacturers. In Hawaii, it tagged coordinates to each photo, as well as, the locations name - very nice!!! The unique map viewer feature is also neat when hiking in parks, etc. No other manufacturer features a GPS map viewer!I paid less than $200 on clearance for the AW100 w/o regret, but would recommend the Olympus TG-2 in the $350 range over the AW110 for an all-purpose waterproof camera - the sensor/lens system of the Olympus is much better.One tip: If shooting fish underwater, taking snapshots from video on computer yields the best results.","April 17, 2013",1
cameras,Decent camera for the $$,"T. Mowday ""Trace""",R1GHEW9OFFD1V0,3,"I was looking for a waterproof camera to take to the boat in the summertime and snowmobiling in the winter. The picture quality is ok, but not great. It is easy to use.","March 11, 2013",1
cameras,meh.,"Michael ""I drive an average of 350 miles a we...",RTTY4IYY8O3X6,3,"Nice camera. Rugged. Works as advertised, but it just takes a long time to focus when taking pics. I like catching candid shots of people and it's nearly impossible to do with this. Also, when you select the flash setting to 'off' it only stays off for one pic.","December 27, 2012",1
cameras,great outdoor camera,Sergio,R3JR3UATAG21AU,3,"as far as underwater pictures/viedeo, and shock proof components, this is a great camera. Picture quality is not so good in low light conditions.Satelite GPS options are pretty much useless unless you use the software provided by NIkkon. And it consumes battery life fairly quickly.","December 4, 2012",1
cameras,Seems good,Hunter,R15QXV21BOBR31,3,"So far seems good, needs a big SD card and special batteries if your going to be away from recharge. Adds about $100 to the cost, but I'm hopping the the paying is over.","April 10, 2012",1
cameras,"Great underwater performance, awful GPS",Praty,R1XIKWN4K1QWJI,3,"I own other point and shoots: I bought this for underwater use and geo tagging.Underwater performance is very good. It switches to underwater mode on its own - and it is a breeze to use, even for children.I was really disappointed by the GPS - it is virtually useless. It locks only 20% of the time, and takes several minutes to lock if it does- which it promptly loses the moment i switch it off. It feels they have squeezed in a 10yr old GPS chip just for the sake of it. I have several SD card-sized dedicated GPS units for use with my nikon DSLRs, and they are very dependable (they lock in 30 seconds, and work even inside the airplane). I would not buy this unit if you are keen on geo tagging pictures.I wish they had a more reliable GPS in the unit- given the $200 premium to similar 'ordinary' cameras.","February 19, 2012",1
cameras,"Good camera, but not happy with Amazon","Dennis G. Mike ""GPS User""",R3N9QCJUCTVX8W,3,"The camera itself is fine, except for the problem with the condensation on the display that others have noticed. I would not use this camera for extended underwater use for that reason. The thing that really ticks me off is this was one of the ""deals"" that Amazon emailed me. I ordered it without checking further (my bad), only to found out that I could buy the next model HIGHER (with Wireless connectivity) for about $50 LESS through Amazon. From now on I'll realize that when Amazon tells me they have a deal for me, they really mean they're trying to unload a less than current model.","August 21, 2013",1
cameras,Nice pictures. Have not tried it underwater. Video is awful.,Carlos M Abaunza,R1MGT6TQV409TQ,3,"I have taken some pretty good pictures with this camera. Operating it is very easy. Have not tried it`s underwater capabilities. It's video performance is pathetic, awful... it may well be that I was doing something wrong, though.All in all, nice camera.","May 7, 2012",1
cameras,Good waterproof camera with limitations,Wayne Moore,R79V2T4RI90LX,3,"My wife purchased the Nikon AW100 from Amazon as a gift to me before a recent trip.There is a lot to like about the camera. It takes very nice photos and videos. The size is small so carrying it is easy and convenient. Image stabilization is excellent. It works well and takes good photos and videos under a few feet of water. You can take excellent photos during rain.There are also some limitations with this and many other waterproof cameras. The controls have little travel, are too numerous, and are too close together. The zoom control is inconvenient.The menus of the Nikon AW 100 are hopelessly misleading, complex and slow to respond.Battery life is poor with 200 shots max. Buy extra batteries!Finally, do not buy aftermarket batteries for this camera because they will likely not operate the flash unit. The Nikon battery is expensive, but it does work.I'm giving the camera a three star rating despite its issues and limitations due to the excellent photos and videos as well as because some of the limitations are intrinsic to current generation waterproof cameras.","June 28, 2012",1
cameras,Close but not perfect,"CAE-MI ""CAE-MI""",R3RY52RTRC3MT5,3,"Great phone in many ways but picture quality is less than impressive. My three year old $300 Sony SLR takes better photos. Really, it is a disappointment to me. I figured a few more years of tech improvements would make the little point and shoot the equal of the Sony. It isn't...but otherwise, it's a good camera.","June 14, 2012",1
cameras,Does the job.,customer123,R27H2J2L5C94HG,3,"This camera is very durable and does the job as far as point and shoot pictures of friends at parties, etc. The editing software sucks and there's no room for creativity or art.","December 8, 2012",1
laptops,It looks different on line,Stephanie,RIPFA1Y262BCJ,3,I added windows 8 to it and it works great.. I like the size. I dislike how it stalls but I fixed that.,"April 12, 2013",1
laptops,"Excellent conditions, excellent time, but...","Yrving Rivas ""Yrving""",R2BK1C91UTG915,3,"The laptop, refurbished, came with excellent conditions, but just one little but important detail....its hard drive is only 60G, not 80G, as mentioned in the promo.I would rate it as 5, but, the hard disk only has 40G free, given that the Vista takes that space, I almost would have to buy a new disk, make a backup, and you know, a mess.","December 18, 2012",1
laptops,I am satisfy with my purchase of this Dell laptop .,Renee Perry,R21AUSRI8JCD06,3,Eveything is working fine thanks for asking. It is working satisfactory. I had to call in for a charger which I've receive promptly.,"March 16, 2014",1
laptops,I'm thinking about buying myself one. Everything on it works!!,Priscilla Perry,RT3O1H04VAGWL,3,I bought this computer for my grandson and he loves it very pleased with the product thank you very much.,"January 31, 2014",1
laptops,Worth for the money Paid.,Ronny,R2Q874V1177182,3,A good Dell laptop. Looking strong. Fast shipping till Suriname. Only the Hard disk is a small. But good for office use.,"September 3, 2013",1
laptops,Dell laptop is a good machine.,Mark Harper,R1MD6TR7560CN1,3,After having to return the first machine because it locked up withing the first two hours of operation I received my second machine. It works fine but the battery life is less than 30 minutes. So as long as I have it plugged into the wall it is a good machine. The only negative is the battery life being so short. But there was a statement in the bio of the laptop that gave no guarantee for the battery life.,"August 4, 2013",1
laptops,dell latitude,shamar,R3638P2DR18GRK,3,"There was a few minor scratches , and a couple of key blemishes... other than that it works fine it wasn't for that would have given them a five.","January 23, 2013",1
laptops,not shining but it does what it's supposed to.,"Karl Reisman ""Bryllars""",R2APTV3EMG70Y,3,The sceen is not in pristine form - a little old feeling. But I am not at present using the screen so it doesn't matter.Everything else works.,"January 12, 2013",1
laptops,The Laptop was in great shape just one little ding,Paul,R2V4RBPOCR7YQ2,3,"I am happy with this laptop, but was missing some of the drivers for the sound and video. I couldn't change the volume of some of the screen settings or the power settings. I ordered a recovery cd from a 3rd party in January (haven't received it yet). I bought this Laptop for a job that didn't come though, but I am planning to use it as a back up or to use on trips so if I do lose it no real big deal. I charged the battery and with it just sitting not being used the battery will not hold a charge.","January 7, 2013",1
laptops,Refurbished dell laptop,Katiria Martinez,RDPZ6F1T3NITK,3,It is a great laptop for the price I paid for it. Everything worked and is still working. I gave it a 3 star because the screen is messed up. My son has to knock on the back of the screen to remove the pink color and have the screen clear. All in all nice laptop for the kids.,"April 1, 2013",1
laptops,It's okay! but the curse is missup,Betty George,R2S2RKNZ2R4WJG,3,The person should have put the information in about the curse. Other than that it is okay the speed is good and virus protection is up to date.,"April 2, 2013",1
laptops,I love this laptop! [Edit]: I used to love it...,Brooklyn Rainwaters,R3HL03M0VA59VO,3,"I'm really pleased with this laptop. The only thing is that the touch pad wants to do its own thing sometimes. I don't know if that's something that I can fix or if it's something I'm going to have to deal with.[Edit]: The port where the charging cable goes in has gone bad or something. I've replaced the battery and the charger will charge other computers fine. I have to do all sorts of acrobats to get the thing to charge. I've never had a problem like this, and I don't think I'll buy another ASUS product since I've had longer-lasting products from other companies.","October 1, 2011",1
laptops,Short in Power Block cord,Consumer,R1XY5LZF54DCTX,3,"3rd time I have turned this laptop on and now there is a short in the power block cord.You think you have your laptop plugged in but then it dies. Upon inspection, the power blocklight is not on. Wiggling the cord makes the light go on and off. Nice!Now I have to go through the hassle of contacting Asus and getting a new power block, etc.The laptop seems great otherwise.","October 25, 2011",1
laptops,Powerful Laptop BUT! UPDATE,Arcturus08,RS914W9QWWUM2,3,This Laptop is great! The i7 processor is a beast and it has enough RAM to not get bogged down. The GPU is powerful enough to play Modern Warfare 2 and Bad Company 2 with all video controls on high! The only thing that some will find as a con is the size. The ASUS G73 is very thick and bulky but that thickness allows room for its kick butt cooling system! All and all I'm very pleased with my laptop purchase and with all of my dealings with Amazon. I would recommend this laptop to any computer nerd or PC gamer but it may be a little too much machine for a novice.***Update: 6/6/12 Sending my Laptop back to Asus for the 2nd time in 3 months. Something in the GPU or Motherboard has failed two separate times and led to green flashing pixels and an unusable display. Sent it back in April they replaced the motherboard and that lasted for 2 months. So far everything has been ok with Asus Customer Support but this is getting ridiculous. I thought ASUS was a quality brand... I've been using their Motherboards for years. Maybe they are just not as good at notebooks.Reduced from 5 stars to 3... figured 3 was fair since they are fixing it.... If not it would be a 1!Still love Amazon Prime tho!,"July 13, 2011",1
laptops,"A Mixed, Mixed Bag",Informer3X,RNB7VBOF34CRO,3,"Times like this, I wish that the Amazon rating system was out of 10 rather than out of 5. I feel this is more of a 3.5/5 than anything else, but that being said, I'd like to provide a bit of insight, having owned this computer for about a month-and-a-half now.The first thing anyone will probably notice about the notebook is its design. It's a sleek, matte black, arguably minimalist and perhaps even understated. Yes, I've had people compare it to a stealth fighter, but I personally enjoy the low profile, so to speak. It's no where near as flashy as Dell's Alienware, but it's not supposed to be. On the other hand, yes, it is large, about the size of a typical 17-inch laptop. It's probably a tight squeeze with most 17"" cases--as a note, I managed to squeeze it into Targus's 15"" case, but I have yet to ascertain how. Be aware that it is substantially thicker in the rear where the vents are located than in the front.Concerning hardware, the laptop is top-of-the-line, with a Sandy Bridge i7 Quad-Core processor, 6 GB of RAM (or 8 GB in some models), a 7200 RPM 500 GB hard drive, and a GTX 460M, plus a 1080p screen, all of which is denoted in the description. A few notes on this: there are four RAM slots, two of which will be filled (with either 3 GB or 4 GB modules), so you can take advantage of the incredibly low RAM prices and add up to (presumably) 24 GB of RAM. Be advised though, the BIOS is notoriously finicky, so your mile WILL vary. On the plus side, the laptop can accommodate a second hard drive (mine came with a second hard drive mount pre-installed into the second hard drive bay; apparently some others have not). Apart from that, the monitor is acceptable, though I had to toy with the settings a little to get the colors right.If benchmarks mean anything to you, you can comment and I'll respond to you personally; I don't feel like cluttering this review up with dozens of numbers. Suffice to say, the processor is *almost* on par with the first-gen desktop i7 920, and it'll tackle most any calculation you throw at it, including sophisticated systems modeling with MATLAB. The GPU is excellent, if an energy hog, and it is very good for gaming, even at 1080p resolution; you should be able to play on ""high settings"" with easy, and reasonable anti-aliasing, anisotropic filtering, etc. It also accelerates all variety of media processing, whether conversion, decoding, and editing. I've found it to be acceptable for rendering, but not optimal; however, it can be overclocked by around 20-25% with no stability issues, quite the feat. RAM and hard drive, well, that's up to what you do, but I've found them both adequate.The chiclet keyboard takes some getting used to, and it may feel crammed if you have big hands/fingers, but the backlighting is nice. I found the lack of dedicated volume controls problematic, but not a deal-breaker. In other news, there's a single ethernet port, a VGA and HDMI output, three USB 2.0 and one USB 3.0, a mic and headphone jack, and a card reader. Again, minimalist, but I haven't found myself desiring more. The webcam is surprisingly high-quality, on par with Logitech's mid-range models. The speakers are tinny and a bit of a disappointment. Sure, laptops aren't renowned for their audio quality, but it feels as if Asus's engineers didn't even make an attempt. You may also feel that the track-pad buttons are stiff, but it is not difficult to get used to. On the plus side, I'm actually amazed at how cool this stays, even when running the CPU and GPU at near 100% load.Battery life is around three hours if the computer is kept to a minimal state (for typing or limited productivity work). It is around two hours if a number of intensive applications are running at once, and around one hour if gaming.This alone, the laptop should easily qualify for four stars, perhaps even five. There are two significant barriers in the way:1. The bloatware this laptop comes with could capsize an SSD, much less and HDD. It slows the computer down substantially if not removed, a process which takes at least an hour, if not more. And the restoration disks they ask you to burn still include the bloatware, not to mention taking up a half-dozen DVDs. I highly advise a fresh installation before doing anything else with the laptop, using the Windows install key found underneath the laptop. With just removing the bloatware, the underlying system is inherently unstable afterwards--a month-and-a-half in, I've experienced significant slow-downs, and am now running off of a second hard drive I installed, with a clean Windows installation. Which gets me to the next point:2. Accessing any hardware on this laptop actually requires a teardown. Why, Asus? Every other laptop I've owned has an easily accessible hard drive and RAM; just flip over the laptop, undo one or two screws, and voila, you can swap the hard drive or change the RAM. For this one, you have to remove the keyboard and the panel with the trackpad, undo three ribbons and about a dozen screws, than finally prob open the back panel to get to the guts of the laptop. It may sound simple, but it's a cautious, time-consuming process, and absolutely should not have been designed so absurdly. Just to add a RAM stick, you would risk rendering your keyboard and trackpad inoperable, and possibly damage the motherboard.So that's about it. I haven't experienced the power button or the power jack issues others have described, but despite its great value, the Asus G53SW is a purchase which demands caution.","January 7, 2012",1
laptops,"Nice, but networking and printer issues",Rob Guffanti,RCU7NIQHX5XQE,3,"Great little laptop, really like the multi touch. Garage Band is cool and fun to play with. But:Does not handle WEP encryption well. So while you might run WPA at home, if you are at a hotspot running WEP, good luck. Even running WPA on my 802.11G router I notice irregular performance: ping will return 3,1,6,3,129,5,34,45,2,3MS with an occasional request timed out. My work Dell running XP will yield consistent replies <1MS. Something's not right there.Also, I have an older Canon MF1450 printer / scanner / fax and there are no drivers that work for it, at least not yet. It will see the printer, print to it, then it says ""printer paused"". So as of now I can't print from this thing. Very annoying.I am hoping these issues can be resolved with an OSX update. As of now, I am underwhelmed by the ""Apple Experience"". I've done more head scratching with this than with any other windows or linux box I've built. Maybe if you buy a new Apple AirPort router and Apple approved printer with your new Mac, and use it while eating applesauce with Apple compliant utensils, everything will ""just work"". However, I would expect better backward compatibility from a $1,300 laptop.I'm thinking maybe I should have waited for the Acer 128GB flash ultrabook? W7 is a pretty nice OS, too. If any Apple fans out there can set me straight, go for it. Any help I can get to bring the utility of this thing up to the price I paid will be much appreciated.","January 14, 2012",1
laptops,Good laptop but bad power adapter,Jubin,R21LK8QYY9DRNI,3,MacBook Air is an excellent laptop. My daughter has used it for more than two years and really like it.But the power adapter sometimes didn't work and now it's completely dead.The replacement is expensive. Hard to believe Apple designed such an inferior power adapter and now charges so much.So:MacBook Air - 5 StarsL-style 45W MagSafe Power Adapter - 1 Star,"January 16, 2014",1
laptops,Wifi problems,Christophe,R11BGG5IOAJ13,3,"This is a wonderful product, well designed and very light. Unfortunately, the Wifi is not reliable. I have many other Apple products connecting to my home network with no problems, but this MacBook Air just can't keep a reliable connection. The connection slows down to a crawl every few minutes, sometimes it drops.On Apple users forums, I discovered hundreds of other people had the same problem (google for 'Macbook Air Wifi problems'.) Some hoped that an upgrade to Mountain Lion would fix the problem, but this is not the case.","August 29, 2012",1
laptops,Mac air,Papagigo,R2KKHN3S1JEAL9,3,Great computer but the one I order could not transfer file so I returned it. Love the light weight and the portability of this laptop,"February 20, 2014",1
laptops,Decent computer but constant issues with display,Taylor,R3NJ4NBBS6CZQO,3,"Overall this laptop is ok. Its fast and easy to use but I have had some issues with the screen. I have had it about 6 months now and the screen had a bright spot develop near the bottom of the screen that was really distracting. After I could not stand it anymore, I took it in to the Apple store to have it looked at. They replaced the screen but it took them a week to do it. When I got it back, the screen was badly misaligned when the laptop was closed so after I complained about it they tried several more times to fix it. Finally they had to replace the screen again but it was still not aligned properly like it was when I purchased it. They then told me it was all they could do and they would not do any more to fix it. The technician said It was a common problem but only cosmetic so I am out of luck. I though Apple products were supposed to be higher quality than this. My wifes cheapo budget laptop has a better screen and its aligned properly. She makes fun of me for wasting my money to but this one. I am not really impressed with the quality of the product or service at this point. Way overpriced for what you get.Other than that, it still works reasonably well. I do like that its light and thin. Its also pretty fast thanks to the SSD. Not sure I will buy a Mac again though after this experience. I do like the Mac OSX though, just not impressed with the hardware. I might just have to make a hackintosh after this one.I am an IT specialist and have experience with a great deal of different computers and laptops and I can say there is nothing special about this one. Should have spent my money on a more powerful windows laptop instead for the same price.","January 10, 2013",1
laptops,beautiful computer but too small,Danielle,R3RUO0EXY2U334,3,"This is a beautiful computer. It is thin, light, does not overheat. No radiation heat headache or skin burn from this computer. You don't even miss the disk drive. When you think about it, everything is downloaded now. Disks are not used that often, and when they are needed, there is the option of an inexpensive external disk drive.It's simply an amazing computer. Turns on in seconds when you gently tap the button. Super fast. Quiet. I can't say enough good things about this computer. I love it but needed to return it because the print was very small and not adjustable in some areas. The toolbar print is ridiculously small and not adjustable. Web text is adjustable. But for me, no matter how many times I changed the font or adjusted the resolution, my eyesight was not good while using this.I also found I was needing an extra port that was not there. No big deal. The positive definitely outweighs any small amount of negative with this computer and it will be great for anyone that uses it. This is the perfect travel computer. I did not want to return it, but I just felt it was too small. I'm really hoping apple will release a 15"" Macbook Air. I love the design of this computer I just wish they offered a larger screen size.","June 29, 2012",1
laptops,Exchange 2003 unsupported,Benjamin H Randolph,R2P0NSM2J7HOFT,3,"While I do wish my company would accelerate to 2007 or 2010, its still baffles me that the new Mac OS Mountain Lion does not support Exchange 2003....you have to use a clunky intermediary application to convert your exchange to an IMAP account. Defeats the purpose. Otherwise, the laptop is GREAT. Super fast processing and with the Solid State is awesome.","January 22, 2013",1
laptops,"Great portability, not so great guts..",bmckinney,R33ZKRZBXLCZTQ,3,"I have owned many macs over the years, and I might have made a quick jump on this one. I purchased the 11"" this past October, and I am already to go back to my macbook pro. The first thing you notice when you get it, is the screen, it is definitely made of a different material, and it doesn't have nearly the same quality as the macbook pro does. The memory that comes stock on these is also not the best. I am not to worried about the disk drive, as it is almost 2013 and you really don't need anything to read a disk, cause you can get it mainly online now days. It is definitely light, and very portable, but I would suggest for anyone to spend a couple hundred bucks more and purchase the macbook pro. It comes with better processor, better built in memory, and a lot better looking of a screen, it is by far my favorite mac product ever made.","December 17, 2012",1
laptops,"Not an Mac Air-Killer, but not bad",Nick Miller,R1U6MZTFQA9DRD,3,"Let me start by saying that our home is all on the 'dark-side' and we have any number of Apple-based computers. I still wanted a mobile, small, lightweight PC to use with software that comes in PC form. The Aspire S3 comes close - far from perfect, but it will do for what I need. The form-factor is nice - I especially like the aluminum lid - but he rest of the machine does feel pretty plasticky - it is really a plastic body, with an aluminum sheet on the lid. It does not carry the robust feel of my Macbook Air - so I sometimes feel I have to treat it somewhat gingerly. Everything works fine (once you remove all the bload-ware that comes pre-loaded) - I was a bit surprised by how often the heat fan kicks in even when doing the most basic tasks. The battery life is at best 'OK' - so far I am lucky to get much more than a couple of hours out of it when browsing or word-processing. Would not call it lightning fast - resume from sleep is fast, but performance is again 'OK'. There are a couple of things I don't particularly like about the design - first the touchpad is on the one hand way to sensitive - it's easy to move the cursor or accidentally click while typing or moving around the screen. On the other hand the touchpad is a bit stiff when you want to right-click - you really have to press quite hard - which is especially difficult when trying to select a region. If you use a mouse, it is much easier. The other thing I don't care for in the design is the positioning of the USB ports at the back. They are stiff (tough to get the cables in and out) and they are too close to the power cable - which has a big old connector that gets in the way. You have to arrange the cables in such a way that the machine sits flat on the desk. For $900 it is a bit on the pricy side when compared to what you can get from Apple (admitedly their equivalents are over $1000) - so if I were chosing I would probably save for a couple more months and spring for the Mac. Peformance-wise you can get the same for much less than $900 in the PC world - but if small form-factor and relative light weight is a big deal, then this machine is pretty good. In short, you are paying to for the cool 'Air-like' look - but that look is pretty superficial - a bit like having a sexy Mustang, but with a Ford Focus engine in it.","November 7, 2011",1
laptops,Not 3 lbs...,Cee H,RL6B645LHOFMW,3,"Revised: Acer Aspire S3-951-6646 Ultrabook I took off 1 star for a heavy charger & another for a wonky keypad. I originally took 2 stars off because I bought this for travel and weight was a primary consideration-- It was advertised as 3.1 lbs, but discovered the charger cord with it's brick and heavy 3-prong plug weighed in at a whopping 12 oz. so the real weight nearly 4 lbs. I also have to carry an 2-prong adapter for the 3-prong plug which makes it heavy, cumbersome and needs about 4 in. clearance from the wall. Some companies (Samsung & Apple) are making cords with small or no transformers.After using this for 2 months, I think it's worth noting that I did travel with this machine for a month and did not find the weight too inconvenient. I did, however, discover that I needed a mouse because the keypad is seriously spastic--pointer and pages jump all over the place--however it performs fine with a mouse. Battery life is realistically 3-4 hrs.Pros: Nice size, good wifi range, fast, nice screen resolution, stays cool.Cons are:Â· no ethernet connection to hardwire broadband (haven't found this to be a problem)Â· cord with a heavy 3 prong plug and transformer brick adds another 12 oz.. spastic keypadBottom Line: Overall I'm very happy with my new ultrabook, and given the price considerations, I do not regret my choice and would recommend it.","January 14, 2012",1
laptops,Hard Drive died after 12 months,"Mr. A. Burrell ""Buz""",R2TKOJ2ANI4PL7,3,Bought this because it was very light and portable. Ran really well and fast but hard drive needed replacement after 12 months costing an additional Â£100. I wouldn't buy again but invest that extra Â£100 in a better more durable machine.,"March 21, 2014",1
laptops,By itself it is okay but not worth more than 300 dollars.,Samuel,R1EE20O5IIASZW,3,"I bought this laptop at an insanely nice price from staples when it was on clearance. I replaced the hard drive with a solid state drive, replaced the terrible wireless card and the sub par fan. I luckily spent only $100 dollars on these extra parts on black Friday. The laptop I paid $210 for at Staples. It runs incredibly with all of the new updates but with the factory wireless card, you are going to have some troubles.The wireless card: Drops signals randomly and will not work until you reboot the computer.The hard drive: I put it in an extra external hard drive enclosure and it died on me within four months.This computer is not worth it unless you understand how to upgrade a laptop. The parts are cheap. But for the price I bought it for such a small and light laptop I cannot complain.","January 12, 2013",1
laptops,Light & fast but keyboard is flaky,Kent Tong,R37L1N85Z0F8GH,3,"It is very light and very powerful (used it for software development without any issue), but the question mark key collapsed within the first hour of use. This may suggest that the quality of the keyboard was not properly ensure. So, you may take this risk into consideration before buying it.","December 25, 2011",1
laptops,ACER S3,jose carlos apel,RIM8NITIQISI4,3,"IT S A GOOD LAPTOP. IT S MORE IMPORTANT CHARACTERISTIC IS THE LEIGHT WEIGHT, WITH A 13,3 INCH SCREEN. I DON T OBSERVED A BETTER SPEED, THAT IT SHOULD HAVE, ESPECTED AS RESULT FROM IT S ADICTIONAL FLASH DISC (SSD).","March 12, 2012",1
laptops,Zenbook beautiful but poor quality control,NYC outlaw,R3FNX3WCBPJK0U,3,"I've been waiting forever for Windows laptops to finally catch up with the form factor/design of the Macbook Air. This time Intel and its partners deliver!I've owned a Macbook Air for the last 2 years and I definitely prefer this laptop to that Macbook Air (to be fair I don't have the current generation Macbook Air).The Asus Zenbook which looks like a macbook air Clone online does not look like a clone of the mac air except for the form factor. The brushed metal look is definitely classier in person than it looks online. As far as performance goes -- so far it's been great. The instant on actually works (finally Microsoft!), the audio BLOWS away the audio on macs and is wonderful. The laptop does not seem to heat up while on my lap or on the sofa -- but I've only had it for 2 days.My only criticism of the laptop is the keyboard and mouse. The keyboard is not backlit and is definitely not as nice to type on as the Macbook air. The trackpad was initially somewhat unresponsive, but when I called asus they suggested that i download new drivers from the asus website and voila the trackpad is working great now.EDIT: GT's review is accurate in that Asus shipped these with different components some better than others. I was lucky enough to get the ADATA SSD but had the Syntellic trackpad.I had to ship my laptop to asus a few times regarding trackpad, and eventually I simply asked them to replace the trackpad with the elantech pad and everything has been better since. The customer support was pretty good and the repair time was great. BUt it really should've have been shipped to me in the condition it is in now. 1 year later -- this is a better product today than it was when I bought it.","October 15, 2011",1
laptops,"Nice look, but some bugs to work out",Ugruk,RUMI5C6GURS70,3,"I bought the Zenbook about 8 months ago, and thought I'd hold off on doing a review until I'd had a chance to fully get the feel of it. In retrospect, I wish I had gotten a more conventional laptop. I absolutely love the look and feel of the Zenbook, but switch to my old Asus netbook, desktop, or my wife's Toshiba if I want to get some work done. When I use the Zenbook to work on a MS WORD doc, I am constantly re-setting the cursor, which frequently jumps to other places in the document. This happens with or without an external mouse - and when I am careful to touch only the keys. I have also noticed that the battery life isn't what I expected. If you want a nice looking computer to impress your friends in the coffee shop, and plan to use it only for checking e-mail or surfing the web, this one's for you. If you plan to use it for serious work, you might want to consider something else.","January 20, 2013",1
laptops,Good First Try,Chris Macias,R16QL4MBQRM04A,3,"Pros:Battery Life- this outshines my Sony machine. With the sony I can last about 2.5-3 hours. on this machine I can get over eight hours, a huge plus!Cloud- it is very nice to have work synced up with my main Sony machine. This is of course if you are comfortable using Google's web applications. I would make sure not to utilize the cloud for any sensitive information.Boot-Up- almost instantaneous! Definitely nice to not have to wait on a desktop to load upCons:Keyboard layout- Some minor quips about button placement. The top row of function keys have been replaced with web-centric keys, I never use them! I having been using Alt + Arrow keys to navigate and Ctrl + R to reload on my Sony I still do this. There is no delete button, instead the power button takes up the position where the delete key resides on my Sony. I have to consciously adjust my typing since all i have to work with is a backspace button. The Caps Lock key has been replaced by a dedicated search key, I hardly used the Caps Lock key, so I have tendency to not use the search key as much as the designers had intended. Other notable missing keys that I had used often are: home, end, page up, and page down.Mousepad- I have been using both a Sony Laptop and Macbook Pro, both with multi-touch functionality. It is disappointing to to not see similar execution built into the over-sized touch pad. Right clicking is a little awkward using two fingers to get the right click menu. However, Drag and Drop is made painful by placing one finger down and using the other to drag the item around the screen, while keeping the other one still in its place. Not very well executed, and can be uncomfortable.Data- 100MB for one month! Ridiculous with the amount of content on a single page, I would be surprised if you didn't hit the ceiling by the end of one week let alone a couple days. I checked my facebook page, logged into gmail, and updated my tweetdeck app, in a matter of 15-20 minutes i had used up 12MB of the 100MB allowance. The pricing on the data options are very unreasonable. 5G of data for one month will set you back fifty dollars! Of course this is the same treatment that smartphone users have to endure, an unfortunate consequence of an oligopoly .Google Music Beta- having been an early adopter of the chromebook, I would have thought that Google Music would be pre-installed or at least a definite invite.Removable Media- I tried plugging in my Western Digital 1 TB external to test out the file manager, that I had read about. After about 3 minutes of waiting, I gave up and unplugged the device. It was taking way to long to try to read the files.Lack of Apps- The Chrome Market has many apps, but very few great apps, while this is most likely due to the infancy of this platform, I find the lack of options a little diappointing.Notes: The computer was designed with the sole purpose of consuming content on the Internet. It does not disappoint in this arena. However, I can not recommend the device as a laptop replacement, or content generator. It is very convenient for traveling, being light weight and able to connect to either 3G or nearby wireless networks with ease. I would say this would be a suitable substitute for smart phone web browsing allowing you to save battery life on your precious iOS or Android device. I am satisfied with my purchase, and believe it is a good first attempt.","June 24, 2011",1
laptops,chromebook,duncan,R3K6DJT7YXS1TY,3,The tablet is really good. The chromebook software works well. Waiting anxiously for the chrome web store to become more robust. Not being able to exit the browser feels awkward. Underwhelmed by living in the cloud - glad I have other tools to do more robust work.,"October 21, 2011",1
laptops,Amazon sent a refurbished computer,AZflyer,RW9IGZ1E5QU4N,3,"I am a Google fanatic and finally pulled the trigger on the Chromebook. I ordered a NEW unit and received a refurbished computer without the operating system loaded. Amazon customer service was very helpful and is re-sending a new unit. It sounded like they have this happen quite often with the Chromebook. I gave three stars only because Amazon dropped the ball, I will update my review when I receive the next computer.","March 5, 2012",1
