category,Title,Author,ReviewID,Overall,Content,Date,polarity
mobile phone,it's okay.......,Justin in CT,R140ECC1F1XGM0,3,"my business is working outdoors. I'm always on the phone with my customers and guys, just talk and emails. no videos or gaming for me. I work in all types of weather. So I need a good phone. but at the same time I don't want a phone to cost lot because it just doesn't pay to replace it when it get wet or falls out of my pocket. The fact that it's water resistant is what I needed.This is a good phone for the money but the Battery SUCKS I need to plug it in after just 5 hours of just talking and checking emails.The ECO feature is cool and it is easy to navigate. overall its a okay phone....","October 13, 2012",
mobile phone,Everything I expected - 5 months later,Trekalone,R3P34GARAY1A3Q,3,"Scroll down to 5 Months LaterI was once I die hard Blackberry owner. This is my first android phone.I had this phone for less than a week now and it has been really awesome! Of course the first thing I did was charge the battery to it's fullest, but after that, it was all play! I got a bucket of water and had a friend call me. YES IT'S WATER PROOF.There for it has it's first star.The user interface of an android was seamless, my contacts were all there once I activated the phone.Hence the second star.Finding and adding apps that I enjoyed on a blackberryGets a third star.The price of the phone was unbeatable for the abilities it hasGet's a fourth star.Of course the ultimate reason for a fifth star has to be the cool factor. I get to show off this phone in front of everyone and brag about how much I paid for it!If you are like me and very clumsy, this is the phone for you. No more worries about dropping it in the sink or spilling liquids.5 Months LaterI was really happy when I first got the phone. Now it's completely dead :( I went hiking with it and took amazing pictures of the waterfall with it. Sad to say it is now completely dead :( water got into it somehow and no longer works. Fortunately I bought the phone at a very fair price of $50 here at Amazon. the break down of $10 a month for a phone seems still fair, but I am left with out a phone. I now have to give it a 3 star from 5","December 20, 2012",
mobile phone,I like the phone but it broke immediately after I received it,Amazon Customer,R2E40I4DQ4VPSM,3,"The phone is nice. I like the features. However when I went to switch out SD cards the SD card holder (which is a flimsy piece of metal) immediately broke. I am now going to have to take it to boost mobile or something and get it fixed.I bought this phone specifically because it's supposed to be durable and it is, just not on the inside.I can still use the phone, I just can't take any pictures or save any pictures. :((update I was able to ghetto-rig the sd card slot with a pair of tweezers and get it to read the card!!! yay! however whoever designed this to be so flimsy ought to be fired. I am not going to try changing the sd card in the future for fear of it breaking again. IF you buy this phone DO NOT change the sd card!!!!)","December 3, 2012",
mobile phone,"It works, and water doesn't kill it",Sean,R2DENUA2LNFWR1,3,"but it is not fast...at all. SLOW, but had it a year now and its still kicking. On the bright side the battery will last over a day, not bad.","February 27, 2014",
mobile phone,"It's a smartphone, and you can use it in the rain","J. Rome ""J. Romulous of Algernon""",R3H4KT6KE4C7T5,3,"This phone is merely okay.The camera isn't particularly great. The battery life leaves a lot to be desired. A 45 minute phone call will really put the hurt on your battery, not to mention leaving your wi-fi and mobile data connections on. Even with the Eco setting on full all the time, with regular use you can only expect maybe 5 or 6 hours of use before you have to put it on the charger. On the bright side, it does seem to charge quickly if you're using the wall-charger. This phone is fine if you've got a way to charge it in the car and when you're at home. I would be wary though if you're someone who tends to forget your charger a lot. Boost Mobile? I got to give it a ""meh"" for the Albuquerque area at least. The Sprint network has zero 4G support in ABQ which really bites when you're trying to jam out to Pandora while you're driving and it constantly skips or cuts out. At the end of the day I do still dig this phone because it's my first smart phone and I like being able to use social media apps and radio apps on the go. I'm not a poweruser or anything. But I suppose if you *are* a poweruser you probably aren't scoping out $60 smartphones anyway! Get the Hydro if you're just stoked on the idea of being able to have a smartphone and all that comes with that for the very first time. If you like pretty screens, cameras and playing games, I'd say move along.","December 16, 2012",
mobile phone,ok phone,susan,R2R3PSPVXSRR03,3,I like the phone itself easy to operate I get alot of dropped calls thou not sure if its the phone are my provider,"April 28, 2014",
mobile phone,nice phone,Alfredo Rodriguez,RIS1XMG5B4AU8,3,It's an ok phone it does it's purpose. Nothing to high tech but good for the price. Good starter phone,"April 5, 2014",
mobile phone,great for cheap,"Apollo Creed ""Apollo""",RKGSU8SWEE6B8,3,"a good android phone for cheap, enough said, does what is needed with only a few qwerks. i got it because of the price.","March 21, 2014",
mobile phone,need to fix it,jamaine david,R13G86APVYM0CC,3,because it get frozen up and when i try to play a game it close up on me it need to be fix or exchange,"March 20, 2014",
mobile phone,looks good,Richard Martinez,RQU5V4ONOQLY,3,works great for just having a descent phone for everyday use. I like the color and the way it looks,"March 13, 2014",
mobile phone,Good but NOT Great!,hillary,R1G5P1055PUX4D,3,It's a really good phone but the volume is a little crappy and the keyboard is a bit small. But you get what you pay for.,"February 28, 2014",
mobile phone,kyocera hydro,Emma,R1C2VO6L4L9ZPY,3,"The kyocera hydro is a decent phone and I chose it because is water proof. My teen daughter uses it and she likes it a lot.There's something to it; shuts down often and needs to be reset because otherwise it just freezes, this is the second one I buy and the previous one did the exact thing. The battery drains fast too, even without apps or frequent use. But it's affordable and ideal for a younger person.","February 1, 2014",
mobile phone,Without SIM card,Ruth Celina Martinez,RND8NNWU4P217,3,"I didn't kwon that was without SIM card so I cannot use it here on Dominican Republic, so I wasted my money on nothing","January 31, 2014",
mobile phone,KYOCERA HYDRO PREPAID ANDROID PHONE,maggie johnson,R2YDVOUF1GKY63,3,NICE BUT FREEZES EVERY SO OFTEN THATS WHY I RATED A 3 STAR LIK WATERPROOF BUT NEED TO FIX THE FREEZING,"January 30, 2014",
mobile phone,nice phone for a child!!!,"shyla ""ilovemykindlefire""",RONS60I3QTHBA,3,i brought this for my 8 year old soon to be 9 year old. the phone is a great starter phone for a child. I gave it 4 stars because as soon as I put on music for her the speakers blew. the sound is very very low and the ringer you can barely hear it. you get what you pay for I guess. headphones fixes that problem. all the other features work great. I haven't put in water yet because im scared cause the speakers came already jacked up and dunking it in water aint gonna make it no better. I would not buy this phone for myself but its good for a child.,"January 22, 2014",
mobile phone,i purchased this phone and after 2 weeks had to send for a replacement,nicole Gordon,R2YW705VCKPF12,3,This phone was great until my screen scrambled on me and had to get a replacement and be without my phone for 4 days. I was not happy with that at all!,"January 16, 2013",
mobile phone,Kyocera Hydro,Yesenia,R11W58OU9UZS9T,3,I was very happy with how quick I received the phone in the mail. The only thing is that the phone has many glitches.Most of the time when I'm on the phone people can't hear me or it will just hang up on its own. Other than that the phone is pretty good.,"December 1, 2012",
mobile phone,Cheapest Android phone right now. $9.99 at Target.,"R. Lee ""Gadget lover""",RSQ0DYOZG9IPJ,3,"I bought this phone at Target today for only $9.99. The screen is small the the resolution isn't good at all. I bought it to stream music to my car stereo. See below for detailed info:1. It is a much better phone than the Kyocera Rise. It is more responsive to the finger movement. No much lag. Obviously, you cannot compare this to more expensive smart phones at his price range.2. The viewing angle, color accuracy and resolution are subpar.3. The speaker quality is terrible. Not clear at all.4. For whatever reason, there are two little plastic things sticking out by the camera on the backcover.5. The feel of this thing in my hand is awful. The bottom part of the phone has rough edges.6. The camera takes awful pictures.7. Bluetooth connection is excellent.8. The battery drains fairly fast. Like most Android phones, it probably will need to be charged once a day or more.Yes, this phone isn't good at all but at $9.99, it is a cheap MP3 player and it is water proof. I will be carrying this phone when I go travel in wet places (such as Hawaii). I was so impressed with the cheap price, I bought two Hydro phones.","December 16, 2013",
mobile phone,more of a chore,Danielle Brimhall,R16CKYXI5E934H,3,"First off it makes calls and receives texts....so that's neat...But the display dies frequentlyThe end button rarely worksThe keyboard is moodyHalf of the time nothing works (android is not responding )Since march I have replaced the battery twiceQuite honestly, I can't stand this phone","November 10, 2013",
mobile phone,Worth the money? Yes,Candice,R22YTQYGUEVBHQ,3,"I bought this phone for $130, and while it was worth the money, it does have problems.The first and most important is that at times while making phone calls, my recipient will no longer be able to hear me. However, I can still hear them. This is not a huge deal for me, because I don't make many phone calls, but I'm sure it would be to most people.The second is the construction is pretty cheap (of course it is, it only cost $130!) The power button has broken a couple times on me. It seems like the button is just popping out of position or something. Both these times I hit the phone against my hand a few times, and it started to work again. On a good note, I have dropped this phone an uncountable number of times already and nothing has cracked.The third is the camera. It's pretty awful. It is only 3.2 MP after all.These are really the only complaints I have of this phone. I would definitely not buy it if you are used to iPhones and other high-end phones though.","October 24, 2012",
mobile phone,Ok Phone,Becky Dillman,R20B9ERWOJ5C3J,3,I wanted a phone to work with my wifi at home or away. This phone seems to lose wifi connection more than I expected it to. It ok for using for just calling but not for wifi,"June 6, 2014",
mobile phone,phone if on a budget,Shelvia McCowan,R3R24DOXN8GCY,3,it great phone for its price and it has alot of space. slow at times and sometimes it loozes connection,"March 17, 2014",
mobile phone,Gifting,"Ms G ""sandy""",R15LLEIXAL3XZ7,3,"I brought this as a Christmas gift for my brother, I think he likes it because that is the phone he is using","February 12, 2014",
mobile phone,"ok is good, but is not GSM",Ricardo,RV0MZ36PTMK63,3,"i have to say that is good is faster, good quality and good camera.,. but why is it cdma?? it is too old for me i dont like it ,,, cdma is oldie and is not the best way to have network conections, i prefer GSM ,.,GSM IS the most modern way to have network contection, i having problems with this product in my country because it is cdma , sorry i dont like this productAPART, the package comes too crushed and it was too bad for me , was a bad product image, you need a best package","January 7, 2014",
mobile phone,"Waterproof, durable, but low power and bad call quality",Charlie,R3OSQYQTVC7NFG,3,"Waterproof:The first thing I did when I got the phone was hold it under water and poke it a few times. After I was sure that it wouldn't be needing a rice bath, I was pretty pleased.Durable:While hanging Christmas lights on the roof, it slipped out of my pocket, and fell about 12 feet, landing on my deck. I turned it back on. The back (which it slid down the roof on) was a little scratched up. The screen didn't shatter or break. Two months (MONTHS) later, a possibly unrelated failure of the power button to push in led me to get an insurance replacement. I'm not saying that your phone will survive a fall off of the roof, but mine did. I doubt an iphone would have.Low power/performance:I find that it doesn't have the RAM to handle things like checking email while you're getting directions. Recent updates to the phone and google/Android stuff have left my phone in a continual state of program crashing. I'm hoping to do a factory reset in a few days, after I back up all my data. You'd be an idiot to think that you could enjoy a movie on this. It's too small, but I think that of most phones. (why, please, why do you try to watch movies on a phone? argh!)Bad call quality:This phone gets worse reception than my old dumb-phone. Where I would have had 4 bars with that phone, I only have 1 or 2 in the same areas. I'm pretty sure they didn't tear down a cell tower, so it's gotta be the phone.All in all it was pretty decent for my first taste of Android, and getting to use Ice Cream Sandwich was pretty cool, but that version of the OS might be a little too advanced for this phone. The size is good, it fits in the fob pocket of most my jeans (men's 38s, for reference). It's not too heavy.","September 4, 2013",
mobile phone,Good for a limited time,tyeisha,R1FE1BQR0PKCYR,3,"This phone is ok to start off with or just to have until you can afford a good phone. After a while it starts to freeze, turn off, and the battery dies in a few hours when it is not in use.","August 25, 2013",
mobile phone,Boost,Kim N.,R1WCM7RZ4FBT52,3,"this was an awesome deal with the back to school special, I purchased it as a backup phone, one of the great features has waterproof functions.","August 11, 2013",
mobile phone,kyocera hydro,Siera,R2GFC4HB50G8B3,3,"the phone itself is great. the operating system is too slow. its ok for the price you pay. i wouldnt recommend it,","June 21, 2013",
mobile phone,"Ok phone, poor battery",Colleen848,R2UTYS7Z43332C,3,"This works on the Sprint network which I had used for years until my daughter lost my best phones and unfortunately the numbers to.Since then I became disabled and didn't want the higher bill from Sprint so I'd switch to Boost and get there decreasing plan which is based on on-time payments.My only complaint about this phone is the battery does not hold a charge for very long even if the phone is shut off. Turned OFF the phone's battery will discharge in a day or two.I don't get it. Maybe I just got a ""lemon"".I have no intention of buying a replacement battery due to the cost.Just don't understand why it discharges when the phone is turned off.Other than that, it has all the great features of web, text, personalization etc.","June 10, 2013",
mobile phone,Unfortunately...,Cyndi Lupton,RO5481JOKWTQ1,3,"My husband and my 2 sons have this phone. My sons have no problems and say it is a perfect phone for Youtube, Facebook, Amazon, and Netflix. My husband's phone unfortunately is defective. It worked perfectly for awhile and then suddenly the speaker stopped. He has to use headphones or Bluetooth to use it. I would say 2 out of 3 good results aren't bad, but keep in mind that it means 1/3 is negative. I say the average is about normal for today's cell phone quality. I'd buy it again.","May 22, 2013",
mobile phone,waterproof,"M. Jimenez ""funcontessa""",RLVROX5OANQDN,3,Not the most user friendly cell phone. Very poor picture quality. Can't beat the price but you get what you pay for. Would not want another.,"May 14, 2013",
mobile phone,"bought on sale, not worth full price!",courtney,R1W60VD8VV1KP0,3,"this is my 2nd kyocera hydro, and both phones have been glitchy. since i got the phone at a discounted sale price, i suppose i got what i paid for... this is a temporary phone for me and i like that it is waterproof.. not that ive dropped it yet!the phone does have lots of issues though ~if you need a burner phone, this is your best best until you can drop $200-300 on a better phone.","April 22, 2013",
mobile phone,Good for the price,Nicole S. Holloway,R1N1D0VNUC67NE,3,"Good phone it serves it's purpose , it seems to have a mind of it's own, I will set it how I want it but it reverts back to regular settings if with Eco mode off.. Besides that like I said for the price it's a very good phone if you are not too picky .","April 17, 2013",
mobile phone,its okish,Amazon Customer,RXJ5IOH7Z56RO,3,"i got this phone because having my iphone got to expensive, i like the fact that its waterproof, but alot of times ill be doing something on it and it freezes, i have to find something like a fork or butterknife to unlock the back to take the battery out,","April 16, 2013",
mobile phone,Cheap Android phone,Jason,R1E98QM4J7EGKQ,3,"After having the phone for a few months, it has become quite glitchy. It is a light weight phone, and the housing feels very cheaply made. If you can afford a better phone, steer away from this one.","April 6, 2013",
mobile phone,Wi-fi,Ray Burgess,RANFOSGYP2FZ6,3,"The Wi-Fi settings sucks on this phone, but other then that this phone is a pretty damn good phone to have","March 8, 2013",
mobile phone,kyeocera hydra boost mobile phone,Renee Celano,RCV06E33WOJ2D,3,phone sometimes has a mind of its own not sure yet if im gonna keep it. got alot of real neat apps on it though. on the second day the two piece charger broke had to order a new charger havent gotten it it so im charging my phone on my computer and in my truck,"January 17, 2013",
mobile phone,Works for my 14 yr old Daughter,texas_handcuff,R2N76NACERFTA6,3,Water resistant and works pretty good! Just isn't as user friendly as other androids on the market. Good for the price.,"January 9, 2013",
mobile phone,WELL......,Amazon Customer,R1OEGSK9PF3OFP,3,"When I got the phone and opened the package; then I went to put in my SD card; but the hinge was broken on the SD card slot. So, I love the phone (great signal strength, great apps, awesome download times, etc.) but, the fact that it would be able to be damaged that easy and was able to corrupt 2 SD cards. I only give it a 3 star rating. Had it been built better I would have given five.","December 30, 2012",
mobile phone,good for first time,first time touch screen,R265GT05MZJBPR,3,"Its really easy to use. One thing I would change,is the screen size. Also, it says you can watch video, but its only you tube type videos not TV shows (nbc).","December 28, 2012",
mobile phone,Its a good phone but,Lenny,R1CP0V9F2XM8A3,3,"I just got my Kyocera Hydro Prepaid Phone (boost mobile) the book dont tell you how to use the phone like outher phones i had in the past, and for a new phone i have to charge the phone 2 times a day and i dont use the phone alot,","December 27, 2012",
mobile phone,boost,Chris jones,RF3LFE0RQUHZA,3,not bad for cheap droid cant beat price and its better then some phone iv seen for lot more money,"December 11, 2012",
mobile phone,Its ok,tsmooth,R24GQW8U2V97CJ,3,the phone is ok its worth the money the phone just download slow and i hate the way the voicemail is set up on the phone it u can afford something better please do,"December 7, 2012",
mobile phone,video recording and slow motion playback too Blurry,Coach George,R3Q53RSL4PXSXE,3,"Main reason I got this phone was cost balanced with IceCream OS (Android 4.0)and rear camera. Needed IceCream because the only few available APP's for video record/slow motion playback/analysis are Android 2.34 or higher. Also the APP's are migrating quickly to 4.0 requirment. Many economical phones and tablets are only 2.30 and lower.Unfortunately the camera; though no more or less megapixel than older Ipad tablets, seems not up to the capability of the sole reason I got the phone. As mentioned got the phone to use programs such as ISwing, V1Golf, and similar to do quick on the fly video record, slow motion playback and analysis of my athletes (Gymnast) to give them nearly automatic visual feedback.This phone; and no others I know of, have slow motion video replay on board. Only via APPs. Thus only choice is to use available APPs. Apparently though the video recording software built into the above programs? and/or limits of the phones camera; results in footage that is too blurred when shooting moving gymnast, head of golf club, Tennis player etc.Have used an older IPad with ISwing and the recording's playback in slowmotion was NOT blurred much. Again IPad has same megapixel camera specs as this phone and same Sport video Analysis products area vailable in both Android and Apple.Needed a new phone anyway, so will keep it but am very dissapointed not being able to use it for intended purpose.","September 24, 2012",
mobile phone,no simcard,marvin,R2FMH4ZXLKHFWE,3,this does not use simcard and i cant use it in my country dem need show photos off under the battery so people can no what to buy instead off wasting money,"February 5, 2014",
mobile phone,status on prepaid phone,Debra Prosise,R7EYHT6W26UV9,3,Phone stop ringing then the next week itjust cut off and wont charge or come on. Need to have phone serviced or replaced. Havent had it 90 days. Please help.,"February 6, 2013",
mobile phone,Nairhoby,"Master ""Nairhoby""",R1OE4BWH4YWLMT,3,Kyocera Hydro Prepaid Android Phone (Boost Mobile)Buenos dias quisiera saber si este tel̩fono viene desbloqueado para cualquier operadora aqui en venezuela????? Saludos,"January 8, 2013",
mobile phone,Cell phone,Cedric,RMH9HXCQI30VY,3,All ready haven to send the phone back. Won't let hang up phone calls. Other then that the phone works good. And does everything want it to.,"January 1, 2013",
mobile phone,Helpful Tips for this phone!,Victoria MacKenzie-Richert,R24XVDL4RNKEA4,3,"There are some issues that many of you are having with your phones. I figured out ways to cirumvent most of these problems.1. Poor battery life: When the phone first gets activated/boots up, a diolouge pops up, informing you about the Connections Optimizer Service. You really have no option but to accept it. However, What you need to do after you accept it is: 1) Click on the far right button on the navigation panel. 2) Hit ""Settings"". 3) Under Wireless and Networks, hit ""More"". 4) Click ""Mobile Networks"". 5) Click ""Connections Optimizer"". 6) Uncheck the box.2) Issues with the actual battery: It doesn't seem that Kyocera ships with the faulty battery stickers anymore. I thoroughly checked my battery, and the only thing was the ""PULL"" tab on the battery itself. This is also handy for pulling the battery out after random shutdowns.3) Overloaded RAM. It seems that many random shutdowns are caused by overloaded RAM or processor chips. All you have to do to solve this is click on the icon with the two boxes, and swipe away any apps you're not using, or need. This will clear out some RAM. (For instance, on my phone, Maps always starts when I boot the device. I dunno why...)4) A few other reviews have said that the keyboard is a bit hard to operate. After using different methods, I've discovered that it's best to use the physical keyboard as if you were using an on-screen one, that is, with the pads of your thumbs instead of your thumbnails. Old popular slider phones like, say, the LG Rumour, or (from personal experience) the TracFone LG T-401-G, required use of your fingernails to operate the tiny keys. The keys on this phone, however, are larger, and therefore do better with a more flat, even-pressured approach.Generally, my tip would be ""Be patient with this phone. It's a sort of low-end phone, which means that the Nexus, and even some of the other Virgin phones can leave this one in the dust"".There are also some apps I'd like to suggest:1) Start using custom launchers. I'm using Atom, but you could also use Nova, Apex, Go, ADW, or Zeam launcher. Some launchers have special add-on apps that let you control your phone. Go Launcher is the biggest example of this, with roughly 10 add-on apps to choose from.2) An app I've found useful is Onavo. It helps squeeze more data out of your connection so your 2.5GB 3G speeds last longer through the month! In two days it has saved 3 MB. Also, using WiFi will help for when you're at home.3) Custom Browser App. There are dozens to choose from. Dolphin, Maxthon, Chrome, Firefox, Opera ect. Choose one that will make you happy. Unless you use IE, there is a corresponding Android app for your browser, which usually means you can sync your settings, bookmarks, and other goodies between your computer and cellphone. Also, it may result in faster browser speeds.In conclusion, I encourage you to buy this phone and really play around with it. I have not rooted it yet, and likely won't, but I seem to be getting along with it just fine. Android is great because if you break it, you can Factory Reset it. Assuming you didn't do anything drastic to it (which if you didn't root it, would be highly unlikely) you should be fine.Embrace Android. Embrace Freedom.","February 22, 2013",
mobile phone,Kyocera Rise: Promising Phone Suffers High Rate of Bugs & Defects,NewsView,RAIXJKV07RMNR,3,"Seemingly, Amazon has caught on to ubiquity of failures of this product, the Kyocera Rise. Amazon has suspended sales as of this date, stating:ITEM UNDER REVIEW""While this item is available from other marketplace sellers on this page, it is not currently offered by Amazon.com because customers have told us there may be something wrong with our inventory of the item, the way we are shipping it, or the way it's described here. (Thanks for the tip!)We're working to fix the problem as quickly as possible.""Well, Amazon, let me make it simple for you (and those of you reading today): This phone is very promising ---- and also particularly fault-prone. Specifically, it is prone to power-on failures, freezes, app crashing and random reboots.Don't like the sound of that? Neither did I. Except it took owning the phone more than four weeks -- the duration of a typical return period -- to appreciate its utter lack of reliability.Thinking it a smart move, I spent the first 2.5 weeks running the phone, unactivated, over WI-FI, after which I opted to activate it because I had experienced no problem thus far. Shortly after activiation, however, all sorts of ""issues"" began to surface. Yet after attempting just ONE exchange within the 30-day return period -- for what turned out to be an equally buggy replacement -- the retailer refused to help. (Not to smear any of the sellers here, mind you. If you must know, Radio Shack.)The GOOD about this phone:Runs Ice Cream Sandwich, which is newer than the Gingerbread OS I was on with my previous VM phone, an LG Optimus Slider.Noticeably faster than the 800mhz processor in the LG Optimus Slider.Slide-out keyboard. I type with two hands and can do so much faster on this and similar keyboard-equipped phones than I can peck away on-screen. (Sorry, Swype!)Greater internal memory. With the Optimus Slider, which is otherwise a very solid and reliable phone, I was constantly hampered by a scant 181MB of internal memory. And because not every app can be offloaded to a microSD card, the internal memory ""bottleneck"" meant that I was constantly forced to delete or rotate apps. Not so, the Kyocera Rise.Solid voice recognition and Blue Tooth capacity. The purchase of this Kyocera Rise was actually spurred on by the fact that I could get no other VM handset I tried, whether HTC or LG, to run with my Kenwood Bluetooth car stereo, which I received as a holiday gift. A chief aim was to be street legal (hands free) on my cell phone while driving, and this Kycocera Rise was the only compatible phone I found in terms of working reliably with my Kenwood.Good volume range. This phone outputs a louder volume than the LG Optimus Slider. (You may wish to download something like Android Tools to obtain additional volume controls.)Auto-adjusting Screen Brightness. The LG phone I came from didn't offer this feature.After some initial trouble, established reliable WI-FI connectivity, with a fast and responsive feel. (Performance over the SPRINT data network, like most phones, is dependent on local coverage. In my case, performance of the Kyocera Rise is comparable to the LG Optimus Slider.)Battery Life: Using the app ""Juice Defender Plus"", I find it necessary to run the battery saver mode on ""Aggressive"" vs. the ""Balanced"" setting that yielded similar battery life using the LG Optimus Slider. All in all, I cannot complain about battery life -- it seems fairly average to me. (I do suggest turning off GPS, Bluetooth and other apps when not in use. The exception, however, is in being unable to force off the ""Connections Optimizer"" because it constantly re-enables itself on my non-rooted phone.)The BAD about this phone:Backside Camera with Flash. While I wasn't buying this phone for the camera, it isn't great even by 3.2MP standards. The problem is a lack of auto focus (the LG Optimus Slider offers auto focus, and thus takes better pictures with the same number of MPs). The worst thing, however, is that the lack of auto focus means that you can't use bar code scanning apps to do price comparisons in stores, to run cooking/grocery apps, etc.Audio. Call quality is not as natural as the LG Optimus Slider. Callers sound a bit distorted at higher volumes. It's not terrible but it is somewhat tinny.Screen. The display is not spectacular, probably among the weaker I've seen on any smartphone. Still, my ""first impression"" improved considerably once I removed the screen protector. (By contrast, on the LG I left the plastic overlay that shipped with the phone on to serve as a screen guard for several months. You can't get away with that on the Kyocera Rise because the overlay is gray and makes the screen look like blurry newsprint.) In terms of specs, the LG Optimus Slider has what would appear to be identical resolution, yet even when powered off one will notice on the LG and other brands a visibly blacker screen, which lends itself to crisper text and better saturation and contrast while in use.Keyboard. The Kyocera Rise's keyboard, while better than no keyboard at all, has a strange feel to it -- as if to suggest that one must toggle the key to the right or left as opposed to hitting it straight on. After using the LG Optimus Slider, featuring a compact slide-out keyboard with solid tactile ""feedback"", I get the sense on the Kyocera Rise that I am making far more mistakes in my typing than I actually am. The worst offender, by far, is the space bar. I have a sense that the spaces between words aren't there, even if it did, in fact, ""take"". Some of this, in any event, is to be expected when going from one phone to another -- each keyboard has its own feel and to some extent it is a matter of simply adjusting to something new. Still, I'm typing considerably slower on this keyboard than I was on the previous one. On the whole, though, it still beats going at it ""one fingered"" on a virtual keyboard.Power Button. While the on/off switch has yet to pose a problem for me, it is positioned such that it might be easier than some would like to shut off the screen (or the entire phone) by accident while texting using the slide-out keyboard. (Incidentally, for first-time Android owners who are having trouble with the screen dimming and locking too quickly, there is a setting you can adjust to keep the screen powered on longer -- that's one problem that does have an easy fix.)So what's the beef, the reason Amazon has suspended the sale of the Kyocera Rise at this time? If I had to venture a guess, it would be this:What is at first so utterly refreshing about the Kyocera Rise is its lack of bloatware -- not even Facebook comes pre-installed! What is bad is that immediately after activation VM pushes down an ID pack that will, at first blush, over-write anything one loaded previously (potentially a problem if, like me, you configure your phone mostly on WI-FI prior to activation). In the ID app, it is possible to switch back to the previous configuration (stock profile) but the sad fact of the matter is, the VM ID pack, including apps and wallpapers, is still lodged in there taking up memory -- where it perpetually runs in the background. (Of course, it won't show you that any of those other apps are installed until you back out of one profile to load the other.) Perhaps this wouldn't be so bad except for the fact that the phone occasionally ""forgets"" my ID preferences, inexplicably loading the VM profile such that it looks as if my phone has ""lost"" my apps/settings. Worse still, once the VM bloatware installed -- although it may be coincidental, not causal -- the many operational glitches with this phone appeared in tandem. These bugs, which I alluded to earlier, could just as easily imply a high rate of out-and-out defect: daily freezes and reboots, seemingly at random, sometimes to the point of being difficult to power the phone back on! And therein lies the worst possible conclusion one can have about any phone:YOU CANNOT DEPEND ON THIS PHONE IN AN EMERGENCY.The Bottom LineVirgin Mobile, Sprint, Radio Shack and others who sell this model need to follow Amazon's lead: They would do well, for the sake of customer relations, to back the full duration of the manufacturer's warranty because problems apparently occur with this model at a higher-than-average rates. (And no, I would not agree that this is a case of ""getting what you pay for"" -- if only because no brand on the market wishes to commit corporate suicide by issuing overwhelmingly faulty products, which consumers come to distrust.)For all its flaws, I am still inclined to like the Kyocera Rise. It is refreshing, after all, to (still) enjoy a physical keyboard; it is compatible with my Kenwood BT car stereo; and it has far fewer limits on the number of apps I can install than the LG Optimus Slider. Because of the problems described here and elsewhere on the web, however, Kyocera and its retailers need to prepare to stand behind the Rise because there are a lot of faulty ones in circulation, many more than the positive reviews initially imply.It seems, in closing, that the number of glowing vs. negative reviews can be attributed to what one might call ""new toy syndrome"". It's all too tempting to make haste to post reviews on a new and novel item before one has owned said product long enough to vouch for its reliability. I suspect reports of problems with the Kyocera Rise would be that much greater if new owners waited as little as two weeks longer before leaving write-ups on Amazon and elsewhere. After all, only a tiny minority of reviewers bother to post updates if and when product flaws surface. In this instance, the opposite applies, too: I'll be back to update this review if and when there is a SOLUTION to the reliability problems the Kyocera Rise exhibits.I'm crossing my fingers in the hope that a software or firmware update will do the trick.###March 2013 update: Kyocera recently updated the firmware. I have experienced only one random reboot since updating the firmware. The good news, is it seems the phone is more stable now. Only time will tell how it holds up but it's a promising sign that Kyocera is staying on top of the ""issues"".","January 27, 2013",
